idx,signal,prob,ev,atr_pct,stop_pct,tp_pct,position_value,profit,cost,capital_after,fwd,regime
394,long,0.8417783431988994,3.208891715994497,0.006463218399797631,0.006463218399797631,0.025852873599190525,21.66613182960516,-2.0,0.03033258,41.30193107,-0.0084798364276977,0.0
395,long,0.8302357726437357,3.1511788632186786,0.006925770951112986,0.006925770951112986,0.027703083804451942,20.650965537324435,0.03109685,0.02891135,41.30411658,0.0015058305022496,0.0
396,long,0.799896608642869,2.999483043214345,0.006693092340964555,0.006693092340964555,0.02677236936385822,20.65205828835181,0.00814288,0.02891288,41.28334658,0.0003942892249006,0.0
399,long,0.7270337364341963,2.6351686821709817,0.006813743218806499,0.006813743218806499,0.027254972875225995,20.641673289577522,0.04845686,0.02889834,41.3029051,0.0023475258918297,0.0
404,long,0.784699592510153,2.9234979625507647,0.006193581400230944,0.006193581400230944,0.024774325600923776,20.651452549523803,0.51162581,0.02891203,41.78561888,0.0308137398971344,1.0
407,long,0.7506656754046226,2.753328377023113,0.006347057273445964,0.006347057273445964,0.025388229093783857,20.8928094375361,0.42202902,0.02924993,42.17839796,0.0201997255817756,1.0
408,long,0.7451668646422297,2.7258343232111484,0.006741560052068502,0.006741560052068502,0.026966240208274008,21.089198979565108,0.13569011,0.02952488,42.28456319,0.0064341043475135,1.0
409,long,0.7150097273621276,2.5750486368106382,0.0066015821395159595,0.0066015821395159595,0.026406328558063838,21.14228159369941,-2.0,0.02959919,40.25496399,-0.0079832494319952,1.0
414,long,0.7564440516500333,2.7822202582501663,0.006532815481162455,0.006532815481162455,0.02613126192464982,20.127481996583818,-2.0,0.02817847,38.22678552,-0.0141459865815214,1.0
415,long,0.8370468157306301,3.1852340786531506,0.006368183481761652,0.006368183481761652,0.025472733927046607,19.11339275918621,-2.0,0.02675875,36.20002677,-0.0098701065216414,1.0
423,long,0.7298162288725664,2.6490811443628317,0.007225073040891149,0.007225073040891149,0.028900292163564597,18.10001338425478,0.06255021,0.02534002,36.23723696,0.0034558104241139,0.0
427,long,0.8064995117807514,3.0324975589037573,0.007685084350077289,0.007685084350077289,0.030740337400309157,18.118618482350755,-0.08403029,0.02536607,36.12784061,-0.0046377870087186,0.0
428,long,0.8234287754904387,3.1171438774521936,0.007235332475176135,0.007235332475176135,0.02894132990070454,18.06392030270642,-2.0,0.02528949,34.10255112,-0.0086917701509672,0.0
429,long,0.7302637445667965,2.6513187228339827,0.007634590889752495,0.007634590889752495,0.03053836355900998,17.051275558494527,-2.0,0.02387179,32.07867933,-0.0102822378666861,0.0
430,long,0.8357750794003865,3.178875397001933,0.0075040597766209095,0.0075040597766209095,0.030016239106483638,16.03933966560358,-0.10625865,0.02245508,31.94996561,-0.006624876640228,0.0
431,long,0.8722137008476093,3.3610685042380464,0.0076573189296260296,0.0076573189296260296,0.030629275718504118,15.974982804499989,-0.01508926,0.02236498,31.91251138,-0.0009445555086844,0.0
432,long,0.8430098344232401,3.2150491721162004,0.007571518981536694,0.007571518981536694,0.030286075926146776,15.956255687532273,-0.08517652,0.02233876,31.80499609,-0.0053381272528824,0.0
433,long,0.8767110697870296,3.383555348935148,0.0067834330092498615,0.0067834330092498615,0.027133732036999446,15.902498046881213,-0.02718501,0.0222635,31.75554759,-0.0017094802628555,0.0
434,long,0.8387550206162524,3.1937751030812622,0.0065163322396096695,0.0065163322396096695,0.026065328958438678,15.877773794977776,-0.07977459,0.02222888,31.65354411,-0.0050242932862188,0.0
