idx,signal,prob,fwd,position_value,profit,cost,capital_after,stop_pct,tp_pct
649,long,0.8696405962611606,0.0001117443289754,4.521148447941857,0.000505212699513434,0.0063296078271186,9.036472500756108,0.01,0.04
650,long,0.734071374312904,0.0038775986918945,4.518236250378054,0.017519906974136253,0.006325530750529276,9.047666876979715,0.01,0.04
651,long,0.8585850999601736,-0.0025439601912162,4.5238334384898575,-0.011508452179210898,0.006333366813885801,9.029825057986619,0.01,0.04
652,long,0.7130743244738386,-0.004562383612663,4.514912528993309,-0.020598762934885936,0.006320877540590634,9.002905417511142,0.01,0.04
653,long,0.6459748933144925,-0.0010052122114668,4.501452708755571,-0.004524915232181404,0.0063020337922578,8.992078468486703,0.01,0.04
654,long,0.765260230931687,0.0007754110612853,4.4960392342433515,0.0034862785542049846,0.006294454927940693,8.989270292112966,0.01,0.04
655,long,0.8945265936327885,-0.0010382564774108,4.494635146056483,-0.0046665840539913805,0.006292489204479076,8.978311218854495,0.01,0.04
656,long,0.7610876217979493,-0.0026459956024298,4.489155609427248,-0.011878286001167566,0.0062848178531981465,8.96014811500013,0.01,0.04
657,long,0.8010443155667722,-0.0001026856977491,4.480074057500065,-0.0004600395305620358,0.006272103680500091,8.953415971789068,0.01,0.04
658,long,0.8206249439350689,0.0054775793780839,4.476707985894534,0.02452152334523941,0.006267391180252348,8.971670103954056,0.01,0.04
659,long,0.7158090214778355,0.0037179582990806,4.485835051977028,0.016678147659804646,0.006280169072767839,8.982068082541092,0.01,0.04
660,long,0.6780393168496118,0.0069366644260211,4.491034041270546,0.03115279607013117,0.006287447657778765,9.006933430953445,0.01,0.04
661,short,0.3281353357669667,0.0067607837294196,4.503466715476723,-0.030446964495977752,0.006304853401667412,8.9701816130558,0.01,0.04
665,long,0.6326353780363136,-0.0007474393282275,4.4850908065279,-0.00335233325947055,0.0062791271291390595,8.96055015266719,0.01,0.04
670,long,0.6008737684616565,0.0029710051900892,4.480275076333595,0.013310920504814399,0.0062723851068670336,8.967588688065138,0.01,0.04
674,long,0.6978763964710883,-0.0040743289745354,4.483794344032569,-0.018268453211749844,0.006277312081645597,8.943042922771744,0.01,0.04
679,short,0.3894754590261963,-0.0029322538704828,4.471521461385872,0.013111636112095629,0.006260130045940221,8.949894428837899,0.01,0.04
680,short,0.3422868683625433,-0.0025978811607552,4.4749472144189495,0.01162538106371295,0.00626492610018653,8.955254883801425,0.01,0.04
682,long,0.6037087095182655,0.0089428563501679,4.4776274419007125,0.04004277900248784,0.006268678418660998,8.989028984385252,0.01,0.04
683,long,0.7451608420705491,0.0116008423541581,4.494514492192626,0.052140154082405604,0.006292320289069677,9.034876818178587,0.01,0.04
684,long,0.7277647906060127,0.0127884348067834,4.517438409089293,0.05777096658829775,0.006324413772725011,9.086323370994158,0.01,0.04
685,short,0.33724774966874516,0.0011732570716236,4.543161685497079,-0.005330296575038842,0.006360426359695911,9.074632648059424,0.01,0.04
686,short,0.23294886953061889,-0.0032869508053029,4.537316324029712,0.014913935545183457,0.006352242853641598,9.083194340750966,0.01,0.04
693,long,0.748482916103955,0.0052334176847796,4.541597170375483,0.02376807494858804,0.006358236038525676,9.100604179661028,0.01,0.04
694,short,0.35005664711754825,0.014300427463383,4.550302089830514,-0.4550302089830514,0.00637042292576272,8.639203547752214,0.01,0.04
695,long,0.6454081456047619,0.0111380189201201,4.319601773876107,0.04811180628481642,0.006047442483426549,8.681267911553604,0.01,0.04
696,long,0.6134579736584242,0.0025083461156726,4.340633955776802,0.010887812322529333,0.006076887538087524,8.686078836338046,0.01,0.04
697,long,0.6086018869690255,0.0056341318764265,4.343039418169023,0.02446925682648289,0.006080255185436632,8.704467837979093,0.01,0.04
699,long,0.8649260036981181,0.006444180437052,4.352233918989547,0.028046580678226598,0.006093127486585365,8.726421291170736,0.01,0.04
700,long,0.8576794434196887,-0.0064782464950452,4.363210645585368,-0.028265954071907313,0.006108494903819516,8.692046842195008,0.01,0.04
701,long,0.6344245439358314,-0.0073832479122612,4.346023421097504,-0.03208776835045642,0.006084432789536506,8.653874641055015,0.01,0.04
702,long,0.7089551340269441,-0.0121530261840034,4.326937320527508,-0.4326937320527508,0.0060577122487385105,8.215123196753526,0.01,0.04
703,long,0.7403666333840694,-0.0043709752851027,4.107561598376763,-0.017954050228541775,0.005750586237727468,8.191418560287257,0.01,0.04
704,long,0.8141647018398981,-0.0029788770536196,4.095709280143629,-0.012200614392916705,0.00573399299220108,8.173483952902139,0.01,0.04
705,long,0.6866809022585079,0.0032136875933555,4.086741976451069,0.013133511986965937,0.005721438767031497,8.180896026122074,0.01,0.04
706,long,0.7370559022288738,0.0034145724557822,4.090448013061037,0.013967131117207246,0.005726627218285452,8.189136530020996,0.01,0.04
708,short,0.33290083821698746,-0.0041779462190941,4.094568265010498,0.017106886001623297,0.005732395571014697,8.200511020451605,0.01,0.04
