idx,i_test,signal,prob,regime,atr,stop_pct,tp_pct,position_value,profit,cost,capital_after,ev
365,365,long,0.7828360833450848,0,0.011485714285714274,0.010588839573812367,0.042355358295249466,8.022929,-0.005917,0.011232,16.028709,2.91418
366,366,long,0.7831152999449081,0,0.011885714285714277,0.010930397540660546,0.04372159016264218,8.014355,-0.076724,0.01122,15.940765,2.915576
367,367,long,0.8958979979296798,0,0.012278571428571408,0.01130509011846996,0.04522036047387984,7.970383,-0.043444,0.011159,15.886163,3.47949
368,368,long,0.8870025972444603,0,0.012092857142857127,0.011156801497238791,0.044627205988955164,7.943081,-0.019786,0.01112,15.855256,3.435013
369,369,long,0.7763075508734381,0,0.012807142857142842,0.011891607960280822,0.04756643184112329,7.927628,0.001767,0.011099,15.845924,2.881538
370,370,long,0.8299963636376755,0,0.01356428571428568,0.012557314652316427,0.050229258609265706,7.922962,-0.038434,0.011092,15.796398,3.149982
371,371,long,0.8833702561786897,0,0.013935714285714242,0.01288911791131543,0.05155647164526172,7.898199,-0.061581,0.011057,15.723759,3.416851
372,372,long,0.8806268914090937,0,0.01469285714285711,0.01363948009511164,0.05455792038044656,7.86188,-0.034521,0.011007,15.678232,3.403134
373,373,long,0.8449970153768037,0,0.014871428571428551,0.013834530509724685,0.05533812203889874,7.839116,-0.029681,0.010975,15.637576,3.224985
374,374,long,0.8429292222357994,0,0.015157142857142838,0.014128977187228239,0.056515908748912956,7.818788,0.003498,0.010946,15.630128,3.214646
388,388,long,0.5572168711096301,0,0.01653571428571429,0.015266883590507232,0.06106753436202893,7.815064,0.065083,0.010941,15.68427,1.786084
389,389,long,0.6038762583061038,0,0.01599285714285716,0.014616962465938379,0.058467849863753515,7.842135,-0.017847,0.010979,15.655444,2.019381
390,390,short,0.24544340451677993,0,0.015471428571428596,0.014141944380242043,0.05656777752096817,7.827722,-0.031125,0.010959,15.613361,2.772783
391,391,long,0.6861979390667229,0,0.01630000000000003,0.014924963145413118,0.059699852581652474,7.80668,0.024375,0.010929,15.626807,2.43099
392,392,long,0.7903545606973864,0,0.016242857142857177,0.014879316572182385,0.05951726628872954,7.813403,-0.01818,0.010939,15.597688,2.951773
393,393,long,0.6205769302327473,0,0.015992857142857173,0.01456066967374738,0.05824267869498952,7.798844,-0.055312,0.010918,15.531457,2.102885
394,394,long,0.6736250951801348,0,0.014914285714285738,0.013613638675252148,0.054454554701008594,7.765728,0.003119,0.010872,15.523704,2.368125
395,395,long,0.8468418174119081,0,0.015628571428571436,0.01434998753885909,0.05739995015543636,7.761852,0.015323,0.010867,15.52816,3.234209
396,396,long,0.893295144455781,0,0.015892857142857153,0.014572982149570549,0.058291928598282194,7.76408,-0.030755,0.01087,15.486535,3.466476
397,397,long,0.5743752773665056,0,0.01667857142857145,0.01521795236096594,0.06087180944386376,7.743267,-0.037021,0.010841,15.438673,1.871876
398,398,long,0.7737620136105448,0,0.016207142857142882,0.014851906398298172,0.05940762559319269,7.719337,-0.001768,0.010807,15.426097,2.86881
399,399,long,0.8265725411633247,0,0.016314285714285726,0.015018905145487435,0.06007562058194974,7.713049,0.011787,0.010798,15.427086,3.132863
400,400,long,0.8130155581104312,0,0.01601428571428571,0.014682037620593093,0.05872815048237237,7.713543,-0.03741,0.010799,15.378877,3.065078
403,403,long,0.7830573389088734,1,0.016964285714285685,0.015628804380013527,0.06251521752005411,7.689439,0.102719,0.010765,15.470831,2.915287
404,404,long,0.8640591541997785,1,0.0165285714285714,0.015180539519261021,0.060722158077044085,7.735416,0.083194,0.01083,15.543196,3.320296
405,405,long,0.6483610958678678,1,0.016107142857142827,0.014690936571637017,0.05876374628654807,7.771598,0.11639,0.01088,15.648705,2.241805
406,406,long,0.8291067438876341,1,0.016885714285714264,0.015351347139155657,0.06140538855662263,7.824353,0.15934,0.010954,15.797091,3.145534
407,407,long,0.7454924217113827,1,0.016328571428571408,0.014837276743120378,0.05934910697248151,7.898545,0.158831,0.011058,15.944864,2.727462
408,408,long,0.8485804654345157,1,0.01613571428571427,0.014499842099993054,0.05799936839997222,7.972432,0.0768,0.011161,16.010502,3.242902
409,409,long,0.7529135518962503,1,0.01557142857142857,0.01387395070292562,0.05549580281170248,8.005251,0.002782,0.011207,16.002076,2.764568
410,410,long,0.7150793363155206,1,0.01585,0.0141185063778237,0.0564740255112948,8.001038,-0.018958,0.011201,15.971917,2.575397
411,411,long,0.7513532296021619,1,0.015178571428571439,0.013509595945468286,0.054038383781873145,7.985959,-0.072145,0.01118,15.888592,2.756766
412,412,long,0.8239867769277948,1,0.014735714285714296,0.01312477892095614,0.05249911568382456,7.944296,-0.07281,0.011122,15.80466,3.119934
413,413,long,0.8247393655969276,1,0.014885714285714296,0.01329105366677467,0.05316421466709868,7.90233,-0.096735,0.011063,15.696862,3.123697
414,414,long,0.6925876137936959,1,0.014857142857142886,0.013344059904564335,0.05337623961825734,7.848431,-0.054208,0.010988,15.631666,2.462938
415,415,long,0.7455251408368744,1,0.01367857142857146,0.01229589772895093,0.04918359091580372,7.815833,-0.026628,0.010942,15.594097,2.727626
416,416,long,0.5929932531104429,1,0.013514285714285748,0.012216082614809899,0.048864330459239595,7.797048,-0.060825,0.010916,15.522356,1.964966
417,417,long,0.6846197727013889,1,0.01397857142857146,0.012642282200028453,0.05056912880011381,7.761178,-0.029691,0.010866,15.481799,2.423099
418,418,long,0.6745862190030015,1,0.014171428571428597,0.012782483873711144,0.051129935494844576,7.740899,-0.0627,0.010837,15.408261,2.372931
421,421,short,0.4129947033177831,0,0.013328571428571452,0.012120409054062501,0.048481636216250006,7.704131,0.033978,0.010786,15.431454,1.935026
422,422,long,0.6622730849496997,0,0.01332142857142858,0.01209049525002367,0.04836198100009468,7.715727,-0.007633,0.010802,15.413019,2.311365
423,423,long,0.5569996350510911,0,0.012678571428571428,0.011591200874531617,0.04636480349812647,7.706509,0.045655,0.010789,15.447885,1.784998
424,424,long,0.6863976434895976,0,0.012492857142857148,0.011410773492557884,0.04564309397023154,7.723942,0.003669,0.010814,15.44074,2.431988
425,425,long,0.7313201068536767,0,0.012507142857142859,0.011362692471421305,0.04545076988568522,7.72037,-0.021954,0.010809,15.407978,2.656601
426,426,long,0.7441075204241975,0,0.013114285714285714,0.011918935657222835,0.04767574262889134,7.703989,-0.015964,0.010786,15.381228,2.720538
427,427,long,0.7395915483482769,0,0.012414285714285711,0.011333624607920492,0.04533449843168197,7.690614,-0.006951,0.010767,15.36351,2.697958
428,428,long,0.6495488319370388,0,0.012199999999999989,0.011115261618637184,0.04446104647454874,7.681755,-0.049901,0.010754,15.302855,2.247744
429,429,short,0.3473804352028828,0,0.013128571428571425,0.011956695684530583,0.04782678273812233,7.651427,0.053936,0.010712,15.346079,2.263098
430,430,long,0.6860024827003178,0,0.012664285714285715,0.011572321461206288,0.046289285844825154,7.673039,-0.044242,0.010742,15.291094,2.430012
431,431,long,0.8430146102983328,0,0.013178571428571437,0.012085332271308839,0.048341329085235356,7.645547,-0.026222,0.010704,15.254168,3.215073
432,432,long,0.6715986035914305,0,0.013600000000000025,0.012473974336632233,0.04989589734652893,7.627084,-0.022106,0.010678,15.221384,2.357993
433,433,long,0.7756407482920105,0,0.013964285714285731,0.01283423162013302,0.05133692648053208,7.610692,0.009653,0.010655,15.220382,2.878204
434,434,long,0.6331018977695304,0,0.015207142857142864,0.013993616439508673,0.05597446575803469,7.610191,-0.015897,0.010654,15.193831,2.165509
435,435,long,0.8018349863663283,0,0.015142857142857156,0.013929461731432105,0.05571784692572842,7.596916,-0.006429,0.010636,15.176766,3.009175
443,443,short,0.3772441344896865,-1,0.015764285714285738,0.014432458448644797,0.05772983379457919,7.588383,0.08962,0.010624,15.255763,2.113779
470,470,short,0.32793877840000424,-1,0.012578571428571408,0.011882607129024446,0.04753042851609778,7.627881,-0.024716,0.010679,15.220368,2.360306
473,473,short,0.20136320713327646,-1,0.011457142857142864,0.010788270110304015,0.04315308044121606,7.610184,0.04407,0.010654,15.253784,2.993184
476,476,short,0.20429254818793544,-1,0.01217142857142861,0.011527611470785255,0.04611044588314102,7.626892,-0.016036,0.010678,15.22707,2.978537
477,477,short,0.39605412483446206,-1,0.013842857142857188,0.013091162587105585,0.05236465034842234,7.613535,-0.013536,0.010659,15.202875,2.019729
480,480,short,0.31074400360488785,-1,0.01447142857142861,0.013661312726733326,0.054645250906933306,7.601437,0.01837,0.010642,15.210603,2.44628
481,481,short,0.34927149771798677,0,0.015042857142857182,0.014101709078929431,0.056406836315717725,7.605302,0.076357,0.010647,15.276312,2.253643
482,482,long,0.6550038253180825,0,0.015628571428571467,0.01475785781734794,0.05903143126939176,7.638156,-0.021277,0.010693,15.244342,2.275019
483,483,long,0.6938647720669269,0,0.014842857142857158,0.014045893164692505,0.05618357265877002,7.622171,0.034117,0.010671,15.267788,2.469324
484,484,long,0.7171665388201373,0,0.015321428571428581,0.014508516397667284,0.058034065590669134,7.633894,0.010193,0.010687,15.267293,2.585833
485,485,long,0.8963896551307184,0,0.015335714285714277,0.014521769126191257,0.05808707650476503,7.633646,0.004699,0.010687,15.261304,3.481948
486,486,long,0.8452377161089766,0,0.01599285714285711,0.015066706683050027,0.06026682673220011,7.630652,0.004601,0.010683,15.255222,3.226189
487,487,long,0.8446562611379507,0,0.01647142857142855,0.015576702764628301,0.062306811058513205,7.627611,0.112239,0.010679,15.356782,3.223281
488,488,long,0.8354635272179015,0,0.01634999999999996,0.015472698022144373,0.06189079208857749,7.678391,0.109214,0.01075,15.455246,3.177318
489,489,long,0.7770156274776426,0,0.01687142857142852,0.01588482226080963,0.06353928904323852,7.727623,0.05726,0.010819,15.501688,2.885078
490,490,long,0.8174132582757717,0,0.0165071428571428,0.015384103315137745,0.06153641326055098,7.750844,-0.015169,0.010851,15.475667,3.087066
491,491,long,0.66261739464814,0,0.015078571428571354,0.014069375149124643,0.056277500596498574,7.737834,-0.036244,0.010833,15.42859,2.313087
492,492,long,0.9009546179332135,0,0.014535714285714207,0.013585033632137243,0.054340134528548974,7.714295,-0.010815,0.0108,15.406975,3.504773
493,493,long,0.8868794351362379,0,0.014457142857142788,0.013499993330042757,0.05399997332017103,7.703488,-0.007409,0.010785,15.388781,3.434397
494,494,long,0.8775901193227098,0,0.01454999999999992,0.013640070872120744,0.05456028348848298,7.694391,0.152631,0.010772,15.53064,3.387951
495,495,long,0.8356373758845977,0,0.014364285714285654,0.013443663628973545,0.05377465451589418,7.76532,0.117736,0.010871,15.637504,3.178187
496,496,long,0.8163567015086611,0,0.015549999999999937,0.014534476151308044,0.058137904605232174,7.818752,0.111814,0.010946,15.738373,3.081784
498,498,long,0.6349073692629918,1,0.017478571428571392,0.016114034949083037,0.06445613979633215,7.869186,0.06718,0.011017,15.794536,2.174537
501,501,long,0.5767969177207043,1,0.018285714285714256,0.016715463632113514,0.06686185452845406,7.897268,-0.025917,0.011056,15.757563,1.883985
502,502,long,0.68829987076736,1,0.019399999999999973,0.01778022179451927,0.07112088717807707,7.878781,0.018558,0.01103,15.76509,2.441499
503,503,long,0.7845067733458627,1,0.020885714285714254,0.019181795400305148,0.07672718160122059,7.882545,0.046912,0.011036,15.800967,2.922534
504,504,long,0.6570725701819322,1,0.021371428571428534,0.01960052145772324,0.07840208583089296,7.900483,0.064633,0.011061,15.854539,2.285363
505,505,long,0.72458829515927,1,0.022457142857142825,0.02053374679486758,0.08213498717947032,7.927269,0.023557,0.011098,15.866998,2.622941
506,506,long,0.7702021924252742,1,0.023435714285714258,0.0213964213653799,0.0855856854615196,7.933499,-0.048529,0.011107,15.807362,2.851011
510,510,long,0.5700951088314281,1,0.025992857142857102,0.023886541879888534,0.09554616751955414,7.903681,-0.085343,0.011065,15.710954,1.850476
511,511,long,0.6405304365570414,1,0.026385714285714235,0.02435027481401105,0.0974010992560442,7.855477,-0.030665,0.010998,15.669291,2.202652
512,512,long,0.8460153660043893,1,0.024585714285714228,0.022771930056698215,0.09108772022679286,7.834645,-0.025906,0.010969,15.632416,3.230077
513,513,long,0.7466268596824622,1,0.025678571428571377,0.023855310079216836,0.09542124031686734,7.816208,-0.000218,0.010943,15.621255,2.733134
515,515,long,0.6490671681537601,0,0.02733571428571426,0.025403050224624805,0.10161220089849922,7.810628,0.08231,0.010935,15.692631,2.245336
517,517,long,0.6215164893173657,0,0.02602142857142856,0.024106638291902727,0.09642655316761091,7.846315,0.071163,0.010985,15.752809,2.107582
518,518,short,0.281117398908562,0,0.026935714285714285,0.02477029508903118,0.09908118035612472,7.876404,-0.035709,0.011027,15.706073,2.594413
519,519,short,0.4116055276398448,0,0.02673571428571429,0.024322662899458964,0.09729065159783586,7.853036,0.008287,0.010994,15.703366,1.941972
520,520,short,0.15727823246584163,0,0.026357142857142857,0.02419818113617346,0.09679272454469384,7.851683,-0.035394,0.010992,15.65698,3.213609
522,522,long,0.6731463726481308,1,0.025085714285714284,0.02284569398999525,0.091382775959981,7.82849,0.021745,0.01096,15.667765,2.365732
524,524,long,0.7300538957006139,1,0.025978571428571438,0.023593504099184846,0.09437401639673938,7.833882,0.021913,0.010967,15.67871,2.650269
525,525,long,0.6691003386017164,1,0.026214285714285728,0.023807361469699147,0.09522944587879659,7.839355,0.066497,0.010975,15.734232,2.345502
526,526,long,0.5939680161364069,1,0.02670000000000001,0.024255087209302334,0.09702034883720934,7.867116,0.036663,0.011014,15.759881,1.96984
527,527,long,0.7562471452834022,1,0.02525714285714285,0.02287432447643284,0.09149729790573136,7.87994,-0.003069,0.011032,15.74578,2.781236
528,528,long,0.5610794587966099,1,0.024007142857142845,0.021619486741420377,0.08647794696568151,7.87289,-0.042823,0.011022,15.691935,1.805397
529,529,long,0.6734220486172893,1,0.024757142857142842,0.022385813620340204,0.08954325448136082,7.845968,-0.083502,0.010984,15.597449,2.36711
530,530,long,0.6816950520910996,1,0.025199999999999983,0.022831463931723035,0.09132585572689214,7.798725,-0.081892,0.010918,15.504639,2.408475
531,531,long,0.6645274335046859,1,0.025735714285714275,0.0233028923267967,0.0932115693071868,7.75232,-0.069703,0.010853,15.424082,2.322637
533,533,long,0.6863837731810318,1,0.027385714285714267,0.025075048560833466,0.10030019424333386,7.712041,0.019772,0.010797,15.433057,2.431919
536,536,short,0.4169257567472939,0,0.03100714285714285,0.02831831851421786,0.11327327405687145,7.716529,-0.016068,0.010803,15.406186,1.915371
538,538,long,0.6644042773403493,0,0.031428571428571424,0.0286432972080597,0.1145731888322388,7.703093,-0.016919,0.010784,15.378483,2.322021
539,539,short,0.40788912708772024,0,0.033449999999999994,0.030485859847069436,0.12194343938827774,7.689241,0.068116,0.010765,15.435834,1.960554
540,540,short,0.2650761320542843,0,0.03437857142857143,0.03140083065733624,0.12560332262934495,7.717917,0.046244,0.010805,15.471273,2.674619
541,541,short,0.4231678608120204,0,0.0354357142857143,0.03236640783109186,0.12946563132436745,7.735637,0.050943,0.01083,15.511386,1.884161
542,542,long,0.605397731642494,0,0.035121428571428574,0.03229526953446734,0.12918107813786936,7.755693,0.014905,0.010858,15.515434,2.026989
543,543,long,0.8425087003124039,0,0.03452857142857143,0.031727945664744434,0.12691178265897773,7.757717,-0.000214,0.010861,15.504359,3.212544
544,544,long,0.8710355031854923,0,0.03420000000000001,0.03144480609036245,0.1257792243614498,7.752179,-0.015752,0.010853,15.477754,3.355178
545,545,long,0.853934205406992,0,0.03340000000000002,0.03065345080763585,0.1226138032305434,7.738877,-0.00831,0.010834,15.458609,3.269671
546,546,long,0.7182387817188173,0,0.0333214285714286,0.03061955871078861,0.12247823484315444,7.729305,-0.02628,0.010821,15.421509,2.591194
547,547,long,0.7815133120824069,0,0.03263571428571431,0.030067637377317612,0.12027054950927045,7.710754,-0.00206,0.010795,15.408654,2.907567
548,548,long,0.6888285614516854,0,0.029735714285714327,0.027319822391623096,0.10927928956649238,7.704327,-0.036454,0.010786,15.361414,2.444143
549,549,long,0.7959902185484559,0,0.02733571428571432,0.025204892660219372,0.10081957064087749,7.680707,-0.000496,0.010753,15.350165,2.979951
550,550,long,0.6007133599900181,0,0.02595000000000003,0.023914405780005924,0.0956576231200237,7.675083,-0.023482,0.010745,15.315938,2.003567
554,554,short,0.41005764554823887,-1,0.021278571428571463,0.019573161837656457,0.07829264735062583,7.657969,0.082276,0.010721,15.387493,1.949712
570,570,long,0.5981736910336505,0,0.027450000000000006,0.025372499722704927,0.10148999889081971,7.693746,0.013441,0.010771,15.390162,1.990868
571,571,long,0.7306345899555123,0,0.02905714285714286,0.02677855556418625,0.107114222256745,7.695081,-0.032338,0.010773,15.347051,2.653173
572,572,long,0.6884154073855131,0,0.03156428571428571,0.029108409227741185,0.11643363691096474,7.673526,-0.004883,0.010743,15.331425,2.442077
573,573,long,0.7067814950765682,0,0.0317,0.029249748562886962,0.11699899425154785,7.665713,0.01259,0.010732,15.333284,2.533907
574,574,long,0.7555062798776719,0,0.031414285714285714,0.029073034264930835,0.11629213705972334,7.666642,0.035051,0.010733,15.357601,2.777531
575,575,long,0.7916949486785007,0,0.030021428571428563,0.02770322288076606,0.11081289152306424,7.6788,0.043791,0.01075,15.390641,2.958475
576,576,long,0.7290195596807022,0,0.02925714285714284,0.026951446600472422,0.10780578640188969,7.695321,0.065572,0.010773,15.44544,2.645098
577,577,long,0.7658358304497743,0,0.02814285714285712,0.025926886180969645,0.10370754472387858,7.72272,0.059336,0.010812,15.493964,2.829179
578,578,long,0.8250574468918955,0,0.029842857142857122,0.027382285011705285,0.10952914004682114,7.746982,0.019263,0.010846,15.502382,3.125287
579,579,long,0.7695224088254804,0,0.030821428571428555,0.028152565373975664,0.11261026149590266,7.751191,-0.01593,0.010852,15.4756,2.847612
580,580,short,0.39143027570904576,0,0.030035714285714277,0.02745971812811574,0.10983887251246297,7.7378,-0.006933,0.010833,15.457834,2.042849
581,581,long,0.5609381628580151,0,0.02962142857142856,0.02711169862931305,0.1084467945172522,7.728917,-0.029004,0.01082,15.41801,1.804691
582,582,long,0.5996168379380856,0,0.028414285714285708,0.02600730924377439,0.10402923697509756,7.709005,-0.027236,0.010793,15.379981,1.998084
583,583,short,0.35452947335026014,0,0.027678571428571424,0.025282082799962937,0.10112833119985175,7.689991,0.053243,0.010766,15.422459,2.227353
584,584,short,0.4020131265425006,0,0.026971428571428566,0.024779211711327426,0.0991168468453097,7.711229,0.014027,0.010796,15.42569,1.989934
588,588,long,0.6743440554496596,1,0.025342857142857143,0.023205407095308297,0.09282162838123319,7.712845,-0.060171,0.010798,15.354721,2.37172
589,589,long,0.5575522371767404,1,0.026271428571428564,0.024189888652850756,0.09675955461140302,7.677361,-0.02043,0.010748,15.323543,1.787761
590,590,long,0.6188091632716799,1,0.027550000000000012,0.025497454881999084,0.10198981952799634,7.661772,0.014749,0.010726,15.327566,2.094046
591,591,long,0.8498534863713432,0,0.028164285714285735,0.025991644177489396,0.10396657670995758,7.663783,-0.03317,0.010729,15.283666,3.249267
592,592,long,0.6680829875496613,0,0.026685714285714313,0.024636908938397203,0.09854763575358881,7.641833,-0.029349,0.010699,15.243618,2.340415
593,593,long,0.6281053324622909,0,0.026771428571428606,0.02472928427592289,0.09891713710369156,7.621809,-0.058435,0.010671,15.174512,2.140527
594,594,long,0.7257102618533499,0,0.026421428571428596,0.0244892284469632,0.0979569137878528,7.587256,-0.010971,0.010622,15.15292,2.628551
595,595,long,0.7124633160893842,0,0.027521428571428603,0.02550642128955385,0.1020256851582154,7.57646,0.030474,0.010607,15.172787,2.562317
596,596,long,0.6944750736090565,0,0.0272214285714286,0.02533923052782199,0.10135692211128795,7.586393,0.06737,0.010621,15.229536,2.472375
597,597,long,0.8139437231206423,0,0.026171428571428606,0.02429263609578091,0.09717054438312364,7.614768,0.044246,0.010661,15.263122,3.069719
598,598,short,0.3870805705820705,0,0.02616428571428575,0.024151499727034682,0.09660599890813873,7.631561,-0.018034,0.010684,15.234404,2.064597
599,599,short,0.291328541506468,0,0.02540714285714288,0.023442216287891792,0.09376886515156717,7.617202,-0.013564,0.010664,15.210175,2.543357
600,600,short,0.401873966761706,0,0.025121428571428597,0.023183304329483758,0.09273321731793503,7.605088,0.065341,0.010647,15.264869,1.99063
601,601,short,0.42519705279651043,0,0.02447857142857146,0.022542196729506823,0.0901687869180273,7.632435,0.092989,0.010685,15.347173,1.874015
602,602,short,0.33305290408075067,0,0.024450000000000034,0.022518996085655107,0.09007598434262043,7.673586,0.154779,0.010743,15.491209,2.334735
603,603,long,0.6149388538148697,1,0.02382142857142863,0.022174113667099787,0.08869645466839915,7.745605,-0.086159,0.010844,15.394206,2.074694
604,604,long,0.6051014347461798,0,0.02391428571428576,0.0222941684901095,0.089176673960438,7.697103,-0.080439,0.010776,15.302991,2.025507
606,606,short,0.31845474658811235,-1,0.02357857142857145,0.022194938935342214,0.08877975574136886,7.651496,-0.014477,0.010712,15.277802,2.407726
614,614,short,0.263480788734814,-1,0.020678571428571418,0.019275147909295604,0.07710059163718241,7.638901,0.042082,0.010694,15.30919,2.682596
616,616,short,0.3598932121678718,-1,0.020085714285714262,0.018736149441446845,0.07494459776578738,7.654595,-0.002142,0.010716,15.296331,2.200534
618,618,short,0.4199283143579267,-1,0.021528571428571373,0.020102124662519025,0.0804084986500761,7.648166,-0.042349,0.010707,15.243275,1.900358
619,619,short,0.22474996040949746,-1,0.02121428571428568,0.019783355603485566,0.07913342241394226,7.621638,-0.023171,0.01067,15.209434,2.87625
620,620,short,0.30970185217884194,-1,0.021671428571428546,0.020139048380180605,0.08055619352072242,7.604717,0.00954,0.010647,15.208328,2.451491
621,621,short,0.29394918842092793,0,0.02083571428571426,0.01934804324091993,0.07739217296367971,7.604164,-0.008332,0.010646,15.18935,2.530254
622,622,short,0.4464562025904443,0,0.020314285714285698,0.018886644273641163,0.07554657709456465,7.594675,-0.009532,0.010633,15.169185,1.767719
623,623,short,0.366670977268511,0,0.019364285714285705,0.018017646792978494,0.07207058717191397,7.584593,-0.028864,0.010618,15.129703,2.166645
624,624,short,0.282987245893029,0,0.01932142857142857,0.01792223934570906,0.07168895738283625,7.564851,-0.024981,0.010591,15.094131,2.585064
626,626,short,0.34074448422296927,0,0.019649999999999994,0.018214176468952473,0.07285670587580989,7.547066,-0.054076,0.010566,15.02949,2.296278
627,627,long,0.6219904796516078,0,0.020057142857142853,0.018543441710328717,0.07417376684131487,7.514745,0.035502,0.010521,15.054471,2.109952
628,628,long,0.5789255695069676,0,0.01952857142857142,0.01794377704036627,0.07177510816146508,7.527236,-0.016599,0.010538,15.027334,1.894628
629,629,long,0.7161476930237443,0,0.02035714285714285,0.018735406104718424,0.0749416244188737,7.513667,-0.00733,0.010519,15.009485,2.580738
630,630,long,0.6441440965576386,0,0.020464285714285695,0.018830893971221906,0.07532357588488763,7.504742,-0.030454,0.010507,14.968524,2.22072
631,631,long,0.5845724139894994,0,0.01966428571428569,0.018108411037908584,0.07243364415163434,7.484262,-0.031014,0.010478,14.927031,1.922862
632,632,long,0.5921645182554222,0,0.018349999999999995,0.01690465223399355,0.0676186089359742,7.463516,-0.006876,0.010449,14.909707,1.960823
633,633,long,0.7419966665668485,0,0.018521428571428546,0.017112552152697,0.068450208610788,7.454853,0.022523,0.010437,14.921793,2.709983
634,634,long,0.7144493019149287,1,0.01774285714285711,0.016406999262873916,0.06562799705149566,7.460897,0.029459,0.010445,14.940807,2.572247
635,635,long,0.6498647087372581,1,0.02076428571428568,0.019146413752222848,0.07658565500889139,7.470404,-0.029,0.010459,14.901349,2.249324
639,639,long,0.5952870893098596,1,0.023521428571428533,0.021711954300061415,0.08684781720024566,7.450674,0.031086,0.010431,14.922004,1.976435
646,646,long,0.6769921479811734,1,0.024214285714285695,0.022493948530660758,0.08997579412264303,7.461002,-0.01802,0.010445,14.893538,2.384961
647,647,long,0.657397148860971,0,0.023457142857142843,0.021837661854046737,0.08735064741618695,7.446769,-0.027107,0.010425,14.856006,2.286986
649,649,long,0.8696405962611606,0,0.021692857142857132,0.020200448041547598,0.08080179216619039,7.428003,0.00083,0.010399,14.846437,3.348203
650,650,long,0.734071374312904,0,0.02054999999999999,0.019201121233356683,0.07680448493342673,7.423219,0.028784,0.010393,14.864829,2.670357
651,651,long,0.8585850999601736,0,0.020549999999999975,0.0191495904503648,0.0765983618014592,7.432414,-0.018908,0.010405,14.835516,3.292925
652,652,long,0.7130743244738386,0,0.019507142857142834,0.018163075285980292,0.07265230114392117,7.417758,-0.033843,0.010385,14.791288,2.565372
653,653,long,0.6459748933144925,0,0.019649999999999977,0.018289277736410998,0.07315711094564399,7.395644,-0.007434,0.010354,14.7735,2.229874
654,654,long,0.765260230931687,0,0.01909999999999999,0.017843796711509704,0.07137518684603882,7.38675,0.005728,0.010341,14.768886,2.826301
655,655,long,0.8945265936327885,0,0.019128571428571415,0.017892219089487807,0.07156887635795123,7.384443,-0.007667,0.010338,14.750881,3.472633
656,656,long,0.7610876217979493,0,0.017749999999999995,0.01653747251518652,0.06614989006074608,7.375441,-0.019515,0.010326,14.72104,2.805438
657,657,long,0.8010443155667722,0,0.017728571428571427,0.01654973388401317,0.06619893553605267,7.36052,-0.000756,0.010305,14.70998,3.005222
658,658,long,0.8206249439350689,0,0.017864285714285714,0.01672701590303815,0.0669080636121526,7.35499,0.040288,0.010297,14.73997,3.103125
659,659,long,0.7158090214778355,0,0.017714285714285714,0.016547983815004216,0.06619193526001686,7.369985,0.027401,0.010318,14.757053,2.579045
661,661,short,0.3281353357669667,-1,0.01710000000000002,0.0159241600238397,0.0636966400953588,7.378527,-0.049885,0.01033,14.696839,2.359323
665,665,long,0.6326353780363136,0,0.017728571428571458,0.01635929817160788,0.06543719268643151,7.348419,-0.005492,0.010288,14.681059,2.163177
668,668,long,0.5663345978363479,0,0.017692857142857177,0.016338554371041546,0.06535421748416619,7.340529,0.044536,0.010277,14.715318,1.831673
669,669,long,0.5749645986322305,0,0.017721428571428603,0.01630921375259169,0.06523685501036676,7.357659,0.021533,0.010301,14.72655,1.874823
670,670,long,0.6008737684616565,0,0.017614285714285742,0.016151893295326847,0.06460757318130739,7.363275,0.021876,0.010309,14.738117,2.004369
671,671,long,0.5971068166127232,0,0.017885714285714314,0.016417045403882943,0.06566818161553177,7.369059,0.001962,0.010317,14.729762,1.985534
672,672,long,0.5536421232006445,0,0.01877142857142858,0.017225128762425632,0.06890051504970253,7.364881,-0.010475,0.010311,14.708976,1.768211
674,674,long,0.6978763964710883,0,0.018807142857142863,0.01725821780880281,0.06903287123521124,7.354488,-0.029965,0.010296,14.668715,2.489382
675,675,short,0.4052738169551491,0,0.01862857142857144,0.01711838730088717,0.06847354920354869,7.334358,0.028442,0.010268,14.686889,1.973631
681,681,long,0.5935144406445807,1,0.017764285714285726,0.016414519754844835,0.06565807901937934,7.343445,-0.021239,0.010281,14.65537,1.967572
682,682,long,0.6037087095182655,0,0.017314285714285726,0.016012323676175867,0.06404929470470347,7.327685,0.06553,0.010259,14.710641,2.018544
683,683,long,0.7451608420705491,0,0.016835714285714305,0.015550037209253244,0.06220014883701298,7.355321,0.085328,0.010297,14.785672,2.725804
684,684,long,0.7277647906060127,0,0.01709285714285718,0.015839919509644317,0.06335967803857727,7.392836,0.094543,0.01035,14.869865,2.638824
685,685,short,0.33724774966874516,0,0.016814285714285733,0.015412093452020874,0.061648373808083495,7.434932,-0.008723,0.010409,14.850733,2.313761
686,686,short,0.23294886953061889,0,0.015964285714285747,0.014576061606849409,0.058304246427397635,7.425366,0.024407,0.010396,14.864744,2.835256
692,692,long,0.5797025498331648,1,0.019385714285714322,0.01763716568018116,0.07054866272072464,7.432372,0.022923,0.010405,14.877262,1.898513
693,693,long,0.748482916103955,1,0.019814285714285736,0.017971652212897368,0.07188660885158947,7.438631,0.038929,0.010414,14.905777,2.742415
