idx,prob,signal,stop_pct,tp_pct,risk_pct_used,position_value,profit,cost,capital_after
447,0.8661835433592248,long,0.010507845911572567,0.04203138364629027,0.02,39.94066951281666,-0.08790776495461994,0.055916937317943324,79.73751432336076
448,0.7598187106331363,long,0.010354061885887403,0.04141624754354961,0.01,39.86875716168038,0.09630224392516054,0.05581626002635254,79.77800030725957
449,0.7922286060063529,long,0.010346464832637414,0.041385859330549654,0.01,39.88900015362979,0.23419805254650947,0.05584460021508171,79.956353759591
450,0.7563810662190318,long,0.010417862817619744,0.04167145127047898,0.01,39.9781768797955,0.11284614840357289,0.0559694476317137,80.01323046036286
451,0.9123691401938956,long,0.009998165839965467,0.03999266335986187,0.02,40.00661523018143,-0.3960313963465536,0.056009261322254006,79.56118980269405
452,0.9167026772327794,long,0.009923585569556321,0.039694342278225284,0.02,39.78059490134702,-0.36752403877627066,0.05569283286188583,79.1379729310559
453,0.7998638635212663,long,0.009753423234857025,0.0390136929394281,0.01,39.56898646552795,-0.1379301433294896,0.05539658105173913,78.94464620667468
454,0.7897540679486453,long,0.010274317394689458,0.04109726957875783,0.01,39.47232310333734,0.13909153508505084,0.055261252344672274,79.02847648941506
456,0.8160394916328275,long,0.009823616496487256,0.039294465985949024,0.01,39.51423824470753,-0.12343810746303333,0.05531993354259054,78.84971844840943
457,0.9196983752841296,long,0.009386474754703592,0.03754589901881437,0.02,39.42485922420472,-0.1340064974800907,0.055194802913886606,78.66051714801546
458,0.8745491245503523,long,0.009233941248420828,0.03693576499368331,0.02,39.33025857400773,-0.26224352542007673,0.055062362003610824,78.34321126059177
459,0.737102101807457,long,0.008692339241483583,0.034769356965934334,0.01,39.171605630295886,-0.32562150593373856,0.05484024788241425,77.96274950677562
460,0.6884387192025684,long,0.008898035499527552,0.035592141998110206,0.01,38.98137475338781,-0.7796274950677562,0.054573924654742936,77.12854808705312
461,0.9104529521848864,long,0.008818483682062544,0.035273934728250175,0.02,38.56427404352656,-0.10449148100010014,0.053989983660937185,76.97006662239208
462,0.9217616260744745,long,0.008841226891710375,0.0353649075668415,0.02,38.48503331119604,0.004005140744604761,0.05387904663567446,76.92019271650102
463,0.6591847235480567,long,0.009305595596194559,0.037222382384778235,0.01,38.46009635825051,-0.0959195945423284,0.05384413490155072,76.77042898705714
465,0.6741757503589122,long,0.009604534280768132,0.03841813712307253,0.01,38.38521449352857,-0.23566587713723608,0.053739300290940005,76.48102380962897
467,0.6930236848015191,long,0.010158103684125766,0.040632414736503066,0.01,38.24051190481448,0.44401121886383793,0.05353671666674028,76.87149831182606
468,0.654464888128797,long,0.009714856816513049,0.038859427266052196,0.01,38.43574915591303,0.21584896251654628,0.05381004881827824,77.03353722552433
469,0.7015848966462107,long,0.00964542695437725,0.038581707817509,0.01,38.516768612762164,0.20703817490435739,0.053923476057867036,77.18665192437082
471,0.735501392287629,long,0.010577378135352608,0.04230951254141043,0.01,38.59332596218541,-0.12894883165784463,0.05403065634705958,77.0036724363659
474,0.8660875836615224,long,0.010960833234972104,0.043843332939888416,0.02,38.50183621818295,0.1627141999970704,0.053902570705456135,77.11248406565751
475,0.9016259882129769,long,0.010813938781533005,0.04325575512613202,0.02,38.556242032828756,0.11562137639196302,0.05397873884596026,77.17412670320351
478,0.9067084344567382,long,0.01048059270026277,0.04192237080105108,0.02,38.587063351601756,0.48198120095966196,0.05402188869224246,77.60208601547093
479,0.6307486825322347,long,0.010734842010182953,0.04293936804073181,0.005,36.14495953543538,0.03176993239383735,0.054321460210829654,77.57953448765394
482,0.6550038253180825,long,0.010863010926750278,0.04345204370700111,0.01,38.78976724382697,-0.10805459241670255,0.054305674141357764,77.41717422109588
483,0.6938647720669269,long,0.010796006045547054,0.04318402418218822,0.01,38.70858711054794,0.17326079928164625,0.05419202195476712,77.53624299842276
484,0.7171665388201373,long,0.010088999094993218,0.04035599637997287,0.01,38.76812149921138,0.05176278260455106,0.054275370098895936,77.53373041092843
485,0.8963896551307184,long,0.010043152718688884,0.040172610874755536,0.02,38.766865205464214,0.02386105050286395,0.054273611287649896,77.50331785014363
486,0.8452377161089766,long,0.010120062608592646,0.040480250434370584,0.01,38.751658925071816,0.02336482586606564,0.05425232249510055,77.4724303535146
487,0.8446562611379507,long,0.010795951948641457,0.04318380779456583,0.01,38.7362151767573,0.5699949956029112,0.05423070124746022,77.98819464787005
488,0.8354635272179015,long,0.010280320134110222,0.04112128053644089,0.01,38.99409732393502,0.554633559930676,0.054591736253509035,78.48823647154721
489,0.7770156274776426,long,0.010605237283735738,0.04242094913494295,0.01,39.244118235773605,0.29079022936939597,0.05494176553008305,78.72408493538651
490,0.8174132582757717,long,0.011234522700039933,0.04493809080015973,0.01,39.36204246769326,-0.07703661619958449,0.05510685945477056,78.59194145973217
491,0.66261739464814,long,0.011030896641078319,0.044123586564313276,0.01,39.295970729866085,-0.18406293848630373,0.05501435902181252,78.35286416222405
492,0.9009546179332135,long,0.010916759458788316,0.043667037835153265,0.02,39.176432081112026,-0.05492125845497855,0.05484700491355683,78.24309589885551
493,0.8868794351362379,long,0.01058922401718185,0.0423568960687274,0.02,39.12154794942776,-0.037627410951446255,0.05477016712919886,78.15069832077488
494,0.8775901193227098,long,0.010900003615924593,0.04360001446369837,0.02,39.07534916038744,0.7751257494856054,0.05470548882454242,78.87111858143595
495,0.8356373758845977,long,0.010183023681170628,0.04073209472468251,0.01,39.435559290717976,0.5979111078444419,0.05520978300700517,79.41381990627339
496,0.8163567015086611,long,0.009467772452995007,0.03787108981198003,0.01,39.706909953136694,0.5678406930589549,0.055589673934391376,79.92607092539795
498,0.6349073692629918,long,0.010909076541336821,0.043636306165347284,0.005,36.63283075452858,0.31273740899336944,0.05594824964777857,80.18286008474354
501,0.5767969177207043,long,0.010351507917645093,0.04140603167058037,0.005,38.73003852321096,-0.12710097290374756,0.056128002059320475,79.99963110978047
502,0.68829987076736,long,0.010390235280254631,0.041560941121018526,0.01,39.99981555489023,0.09421641093947827,0.05599974177684633,80.0378477789431
503,0.7845067733458627,long,0.010118659478522926,0.040474637914091706,0.01,40.01892388947155,0.23816631320203804,0.05602649344526017,80.21998759869989
504,0.6570725701819322,long,0.009285026433189974,0.037140105732759894,0.01,40.109993799349944,0.3281342180861216,0.05615399131908992,80.49196782546692
505,0.72458829515927,long,0.009388115245000873,0.03755246098000349,0.01,40.24598391273346,0.11959681413624101,0.05634437747782684,80.55522026212533
506,0.7702021924252742,long,0.009145160469899657,0.03658064187959863,0.01,40.277610131062666,-0.2463777267423056,0.056388654183487735,80.25245388119953
510,0.5700951088314281,long,0.010384639621071133,0.04153855848428453,0.005,38.63998020613151,-0.40126226940599763,0.05617671771683967,79.79501489407669
511,0.6405304365570414,long,0.009403266654625582,0.037613066618502326,0.005,39.89750744703834,-0.15574752120356444,0.055856510425853684,79.58341086244727
512,0.8460153660043893,long,0.009584455279819529,0.038337821119278116,0.01,39.79170543122363,-0.13157633343164035,0.05570838760371309,79.39612614141191
513,0.7466268596824622,long,0.009422018019883181,0.037688072079532724,0.01,39.698063070705956,-0.0011063811786369445,0.05557728829898834,79.33944247193429
515,0.6490671681537601,long,0.009379281412959191,0.037517125651836764,0.005,39.669721235967145,0.4180494376030304,0.055537609730354,79.70195429980697
517,0.6215164893173657,long,0.009078203972731607,0.03631281589092643,0.005,39.850977149903485,0.36143248408656536,0.05579136800986488,80.00759541588367
522,0.6731463726481308,long,0.011084585011091063,0.04433834004436425,0.01,40.003797707941835,0.11111660034535921,0.05600531679111857,80.06270669943791
524,0.7300538957006139,long,0.010505174742430536,0.042020698969722145,0.01,40.031353349718955,0.11197683051988626,0.056043894689606535,80.1186396352682
525,0.6691003386017164,long,0.010072070786356477,0.04028828314542591,0.01,40.0593198176341,0.3398002425726136,0.05608304774468774,80.40235683009611
